,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
0,56.58687973022461,54.699310302734375,47.85185241699219,45.29216384887695,42.965240478515625,53.30573272705078,60.47581100463867,105.60506439208984,102.057861328125,101.24159240722656,111.80152130126953,110.66303253173828,113.42142486572266,114.83509826660156,112.03723907470703,113.15453338623047,100.57926177978516,96.58033752441406,96.95867156982422,97.83195495605469,84.16220092773438,84.94122314453125,70.28672790527344,58.783321380615234,57.20474624633789,47.43497848510742,47.843868255615234,49.012184143066406,51.338470458984375,47.78404235839844,75.5842514038086,89.43250274658203,89.84828186035156,103.3648452758789,110.37826538085938,118.65034484863281,117.10900115966797,110.9988021850586,115.0143814086914,110.41695404052734,108.20508575439453,108.20343780517578,109.21721649169922,99.8174057006836,106.00717163085938,104.18276977539062,89.43846130371094,73.27535247802734,0.248059269,92.34902292,19.29471743,0.43,0.044384157,104.9790522,48.633703,0.63,15.03240966796875,15.03228759765625,15.031768798828125,15.0316162109375,15.031463623046875,15.032135009765625,15.03271484375,15.037506103515625,15.03704833984375,15.036956787109375,15.038360595703125,15.038177490234375,15.03857421875,15.03875732421875,15.03839111328125,15.03851318359375,15.036865234375,15.036376953125,15.036407470703125,15.036529541015625,15.034942626953125,15.0350341796875,15.0335693359375,15.032562255859375,42.7119026184082,31.099061965942383,35.33285903930664,38.41799545288086,43.29249954223633,32.2231330871582,72.87879943847656,59.103111267089844,63.00899887084961,93.8230209350586,99.28570556640625,123.22604370117188,115.27576446533203,97.31915283203125,111.25698852539062,97.80037689208984,107.07865142822266,112.03897094726562,114.35189819335938,88.9774398803711,121.87042236328125,115.70372009277344,94.54347229003906,69.64888763427734,1,352327.4737984584
1,55.97846603393555,46.16696548461914,46.83515548706055,47.156837463378906,45.584327697753906,48.32500076293945,68.77290344238281,102.71044921875,97.1577377319336,98.78218078613281,110.51329040527344,125.45054626464844,130.59129333496094,117.9378890991211,108.4296875,111.79249572753906,91.72781372070312,101.72762298583984,103.09453582763672,108.53775024414062,82.12466430664062,86.86981201171875,80.76170349121094,66.43800354003906,57.8134765625,55.966495513916016,48.86198425292969,47.14795684814453,48.71986770629883,52.765316009521484,67.28652954101562,92.32672882080078,94.74934387207031,105.82615661621094,111.6668472290039,103.86032104492188,99.93753814697266,107.89373779296875,118.62206268310547,111.78067016601562,117.05706787109375,103.05548095703125,103.081787109375,89.10934448242188,108.04376220703125,102.25381469726562,78.95818328857422,65.61914825439453,0.285566421,68.65392909,15.50526272,0.54,0.044384157,104.9790522,48.633703,0.63,15.0323486328125,15.03167724609375,15.031707763671875,15.03173828125,15.031646728515625,15.03179931640625,15.033416748046875,15.037139892578125,15.03643798828125,15.036651611328125,15.03814697265625,15.040313720703125,15.041107177734375,15.0391845703125,15.03790283203125,15.038360595703125,15.035797119140625,15.037017822265625,15.03717041015625,15.03790283203125,15.034759521484375,15.035247802734375,15.03460693359375,15.033203125,44.04970932006836,48.24565505981445,37.261878967285156,34.85774230957031,37.84001159667969,41.757266998291016,49.796756744384766,67.35792541503906,77.95036315917969,102.97010040283203,104.16276550292969,69.63883972167969,57.3621711730957,86.23982238769531,126.12403869628906,102.9219741821289,144.6282196044922,92.50910949707031,91.03276062011719,56.03557205200195,130.56097412109375,107.99893188476562,60.842403411865234,48.811317443847656,1,375159.2448388269
2,56.901466369628906,48.03532791137695,47.57267761230469,52.81370544433594,49.231178283691406,52.44303512573242,58.6517333984375,96.46516418457031,94.89179229736328,108.45622253417969,108.38410949707031,108.48262786865234,112.6215591430664,99.79225158691406,105.77644348144531,108.0649642944336,107.6234130859375,102.39768981933594,112.25311279296875,108.5394287109375,102.31647491455078,87.92192077636719,83.8784408569336,57.78153991699219,56.890708923339844,54.098628997802734,48.12327575683594,41.490203857421875,45.07250213623047,48.6452522277832,77.40869140625,98.5735092163086,97.0156478881836,96.15072631835938,113.79522705078125,120.83100891113281,117.90890502929688,126.04087829589844,121.27616882324219,115.50743865966797,101.15898895263672,102.38587188720703,93.91987609863281,89.10934448242188,87.85092163085938,101.20233917236328,75.84061431884766,74.27760314941406,0.061432113,48.18376919,28.00610141,0.805,0.044384157,104.9790522,48.633703,0.63,15.032440185546875,15.03179931640625,15.031768798828125,15.032135009765625,15.0318603515625,15.032073974609375,15.032562255859375,15.036346435546875,15.03619384765625,15.037872314453125,15.037872314453125,15.03790283203125,15.0384521484375,15.036773681640625,15.03753662109375,15.037841796875,15.03778076171875,15.037109375,15.038421630859375,15.03790283203125,15.037078857421875,15.03533935546875,15.034912109375,15.032501220703125,42.03291320800781,43.94593811035156,35.854129791259766,25.982906341552734,31.26156997680664,33.71467971801758,78.71623229980469,87.50492858886719,85.52236938476562,69.80612182617188,112.51325225830078,132.5874786376953,118.54934692382812,161.70066833496094,137.70286560058594,117.67366027832031,81.58026123046875,90.11911010742188,61.84077835083008,56.03638458251953,58.96360397338867,103.92860412597656,52.5596809387207,72.73267364501953,1,39397160.297631934
3,55.21717071533203,57.529396057128906,45.84782791137695,49.760711669921875,48.253334045410156,49.96754837036133,66.79637908935547,90.87735748291016,95.45075225830078,108.3913345336914,119.25360107421875,105.36764526367188,121.63533020019531,115.97360229492188,114.8067626953125,115.39894104003906,94.59510040283203,111.91841125488281,103.09210205078125,102.9223861694336,88.13165283203125,99.02045440673828,87.62250518798828,60.658790588378906,58.57353591918945,44.606117248535156,49.849483489990234,44.54444885253906,46.05129623413086,51.12173843383789,69.26197814941406,104.16304016113281,96.45722961425781,96.21619415283203,102.92669677734375,123.94723510742188,108.89556121826172,109.86065673828125,112.2444839477539,108.17462921142578,114.19061279296875,92.86194610595703,103.081787109375,94.72623443603516,102.03668212890625,90.10135650634766,72.09857177734375,71.39893341064453,0.190536441,73.45759001,19.63492802,0.82,0.044384157,104.9790522,48.633703,0.63,15.03228759765625,15.032501220703125,15.031646728515625,15.03192138671875,15.031829833984375,15.03192138671875,15.033233642578125,15.03570556640625,15.036224365234375,15.037872314453125,15.039398193359375,15.0374755859375,15.03973388671875,15.0389404296875,15.03875732421875,15.038848876953125,15.0361328125,15.038360595703125,15.03717041015625,15.03717041015625,15.035400390625,15.03668212890625,15.03533935546875,15.03271484375,45.76524353027344,26.859914779663086,39.22017288208008,30.40894889831543,32.908851623535156,38.36892318725586,54.77045440673828,108.18443298339844,83.61773681640625,70.00443267822266,73.66873168945312,146.59683227539062,84.609619140625,93.169677734375,100.53678131103516,89.6917495727539,131.7978973388672,60.11167907714844,91.03846740722656,72.14534759521484,105.87283325195312,66.27529907226562,43.703285217285156,64.09021759033203,1,370951.8331856648
4,54.19325256347656,51.62528991699219,43.1214599609375,42.87116241455078,49.695858001708984,49.19702911376953,66.63175964355469,89.20076751708984,94.45172882080078,108.88721466064453,96.88700103759766,124.48849487304688,119.48760986328125,118.66368865966797,112.9612808227539,101.51358032226562,103.22603607177734,95.04364776611328,107.43228912353516,108.82088470458984,103.35655975341797,91.02587890625,83.19142150878906,61.129215240478516,59.59984588623047,50.50791931152344,52.575626373291016,51.4337043762207,44.60668182373047,51.8919792175293,69.42796325683594,105.83834075927734,97.4551010131836,95.71902465820312,125.29251098632812,104.82339477539062,111.04400634765625,107.17110443115234,114.09032440185547,122.06002807617188,105.55992889404297,109.73922729492188,98.7420425415039,88.82672119140625,86.81076049804688,98.09709167480469,76.52896881103516,70.92884063720703,0.074829457,41.5686779,23.56930674,0.78,0.044384157,104.9790522,48.633703,0.63,15.0322265625,15.03204345703125,15.031463623046875,15.031463623046875,15.031890869140625,15.0318603515625,15.033233642578125,15.0355224609375,15.036102294921875,15.0379638671875,15.036407470703125,15.0401611328125,15.0394287109375,15.039306640625,15.038482666015625,15.036956787109375,15.037200927734375,15.03619384765625,15.037750244140625,15.037933349609375,15.0372314453125,15.03570556640625,15.03485107421875,15.03277587890625,48.15751266479492,36.532257080078125,45.07244110107422,43.501041412353516,30.508987426757812,39.92843246459961,55.20339584350586,114.86589813232422,87.0411605834961,68.50199127197266,163.65972900390625,72.59242248535156,92.10922241210938,83.76528930664062,107.6158447265625,146.221923828125,97.03845977783203,118.27102661132812,76.35630798339844,55.29520034790039,56.17316818237305,92.40070343017578,54.31672286987305,62.742122650146484,1,39400962.09814108
5,60.026123046875,53.18705368041992,46.823814392089844,51.84379577636719,45.62016296386719,55.29543685913086,69.9339599609375,101.58611297607422,92.79476928710938,110.09111785888672,99.17139434814453,122.56721496582031,110.46971130371094,109.15817260742188,109.23662567138672,118.11807250976562,100.61180114746094,104.83316040039062,103.09394073486328,94.71470642089844,92.57525634765625,98.96549224853516,73.51502227783203,59.469547271728516,53.76513671875,48.94744873046875,48.87251281738281,42.460506439208984,48.68498229980469,45.793758392333984,66.1246566772461,93.45204162597656,99.11117553710938,94.5159912109375,123.00859832763672,106.74494934082031,120.06196594238281,116.67599487304688,117.81607055664062,105.45388793945312,108.17167663574219,99.9490966796875,103.081787109375,102.93614959716797,97.59459686279297,90.15808868408203,86.2074966430664,72.58869934082031,0.229033983,102.7459977,21.18031887,0.45,0.044384157,104.9790522,48.633703,0.63,15.032684326171875,15.03216552734375,15.031707763671875,15.03204345703125,15.031646728515625,15.032318115234375,15.033538818359375,15.0369873046875,15.035919189453125,15.038116455078125,15.036712646484375,15.039886474609375,15.038177490234375,15.0379638671875,15.037994384765625,15.03924560546875,15.036865234375,15.03741455078125,15.03717041015625,15.0361328125,15.035919189453125,15.036651611328125,15.033843994140625,15.03265380859375,35.761104583740234,33.66728591918945,37.282466888427734,27.294248580932617,37.77092361450195,29.038698196411133,47.0286750793457,70.75083923339844,92.89424133300781,64.94995880126953,152.69314575195312,78.715576171875,127.59494018554688,119.55784606933594,122.70928192138672,80.3993148803711,106.94511413574219,81.74116516113281,91.03390502929688,100.31495666503906,89.43748474121094,66.44014739990234,83.20845031738281,67.57948303222656,1,445968.1528722709
6,52.32438278198242,50.456947326660156,49.68372344970703,46.87177658081055,53.585453033447266,46.66087341308594,67.24333190917969,98.61042785644531,103.33867645263672,108.62169647216797,104.0321044921875,115.34856414794922,102.31951141357422,117.65599822998047,117.58561706542969,114.12220764160156,114.10452270507812,104.48487854003906,97.93739318847656,95.94100952148438,102.32225036621094,87.69963073730469,77.20242309570312,59.8326301574707,61.468135833740234,51.67724609375,46.013362884521484,47.43367385864258,40.7188606262207,54.4281005859375,68.81573486328125,96.43013763427734,88.56832885742188,95.98500061035156,118.14753723144531,113.96569061279297,128.2108612060547,108.17827606201172,109.46549987792969,109.45116424560547,94.67658233642578,100.29720306396484,108.23587799072266,101.70880889892578,87.84521484375,101.42359924316406,82.51815032958984,72.2255630493164,0.019394445,49.3713036,50.45435087,0.72,0.044384157,104.9790522,48.633703,0.63,15.032073974609375,15.031951904296875,15.031890869140625,15.03173828125,15.03216552734375,15.03167724609375,15.03326416015625,15.03662109375,15.037200927734375,15.03790283203125,15.03729248046875,15.038818359375,15.037109375,15.039154052734375,15.039154052734375,15.038665771484375,15.038665771484375,15.037384033203125,15.03656005859375,15.03631591796875,15.037109375,15.03533935546875,15.03424072265625,15.032684326171875,52.74937438964844,38.823081970214844,32.0970573425293,35.38408660888672,25.003286361694336,45.42644500732422,53.618778228759766,80.2294692993164,59.43119430541992,69.30099487304688,130.67628479003906,104.37458038330078,165.07125854492188,87.22074127197266,90.39082336425781,94.25917053222656,61.664512634277344,82.90879821777344,110.42890930175781,95.76132202148438,58.94876480102539,104.77429962158203,71.28885650634766,66.50183868408203,1,415022.7920616835
7,60.06271743774414,51.64628601074219,47.06920623779297,42.965721130371094,50.337547302246094,52.44075393676758,69.15054321289062,85.19506072998047,89.49047088623047,104.08258819580078,107.58853149414062,101.48521423339844,118.32101440429688,103.91729736328125,121.63795471191406,107.93692779541016,111.27925872802734,101.88265228271484,110.36712646484375,93.80620574951172,92.74150085449219,95.58522033691406,74.2299575805664,63.23278045654297,53.7298583984375,50.4885139465332,48.62850570678711,51.338470458984375,43.96641159057617,48.648284912109375,66.90966796875,109.84423065185547,102.41756439208984,100.5250244140625,114.59281921386719,127.8293228149414,112.21044158935547,121.91735076904297,105.4128189086914,115.63487243652344,97.50337219238281,102.89985656738281,95.8062744140625,103.84330749511719,97.42726135253906,93.5394515991211,85.49198150634766,68.82530212402344,0.069922828,42.59005091,24.67996778,0.662,0.044384157,104.9790522,48.633703,0.63,15.03265380859375,15.03204345703125,15.03173828125,15.031463623046875,15.031951904296875,15.0321044921875,15.033447265625,15.035064697265625,15.035552978515625,15.037322998046875,15.03778076171875,15.0369873046875,15.039276123046875,15.03729248046875,15.03973388671875,15.037811279296875,15.03826904296875,15.037017822265625,15.03814697265625,15.036041259765625,15.035919189453125,15.0362548828125,15.033935546875,15.032928466796875,35.69437789916992,36.494667053222656,36.810699462890625,43.293357849121094,29.50408172607422,33.71986389160156,48.88564682006836,131.7250518798828,105.22908782958984,83.86781311035156,115.72571563720703,165.08367919921875,96.34212493896484,142.315185546875,76.70171356201172,118.19837188720703,69.92667388916016,91.95167541503906,67.29326629638672,103.76116943359375,88.85124969482422,76.86776733398438,80.80706024169922,56.93926239013672,1,410404.0801206064
8,57.220584869384766,54.355892181396484,46.727195739746094,43.97780227661133,50.61921691894531,51.828407287597656,68.4179916381836,89.49464416503906,104.78132629394531,102.30870056152344,106.10258483886719,111.62708282470703,112.46009063720703,115.54773712158203,101.37054443359375,119.16148376464844,100.38203430175781,106.33312225341797,105.73562622070312,94.38936614990234,94.59590911865234,97.06962585449219,83.02143859863281,58.69713592529297,56.569847106933594,47.77811813354492,48.969154357910156,50.3266716003418,43.6854133605957,49.260833740234375,67.64161682128906,105.5457992553711,87.12525939941406,102.29888916015625,116.07691192626953,117.68498229980469,118.07257080078125,110.28520965576172,125.68303680419922,104.40985870361328,108.40132904052734,98.4481201171875,100.43877410888672,103.2602767944336,95.57131958007812,92.0549087524414,76.6982650756836,73.3611831665039,0.060026109,53.70318215,29.91092978,0.815,0.044384157,104.9790522,48.633703,0.63,15.032440185546875,15.0322265625,15.031707763671875,15.03155517578125,15.031982421875,15.03204345703125,15.033416748046875,15.035552978515625,15.03741455078125,15.037078857421875,15.03759765625,15.038299560546875,15.0384521484375,15.03887939453125,15.0369873046875,15.039398193359375,15.036865234375,15.037628173828125,15.03753662109375,15.0361328125,15.0361328125,15.03643798828125,15.034820556640625,15.0325927734375,41.349815368652344,31.663082122802734,37.47099685668945,41.11431121826172,29.074697494506836,34.8197021484375,50.66533279418945,113.68019104003906,55.56133270263672,90.008544921875,121.8492202758789,119.20896911621094,119.2191162109375,94.70543670654297,158.11863708496094,76.99092102050781,107.84452056884766,76.82093811035156,81.91561889648438,101.54039001464844,82.47541046142578,72.17362213134766,54.75559616088867,69.9109115600586,1,391444.54755835206
9,58.91018295288086,57.85951232910156,51.07891845703125,44.41257858276367,46.66990661621094,54.178462982177734,64.07960510253906,106.5947265625,94.69546508789062,109.7927474975586,106.98025512695312,117.79487609863281,99.94915771484375,100.93840026855469,125.41046905517578,119.41181182861328,104.97942352294922,96.44001770019531,90.72247314453125,104.64051055908203,100.62178802490234,100.19402313232422,86.51872253417969,61.18546676635742,54.882469177246094,44.27421188354492,44.61823272705078,49.8919677734375,47.633583068847656,46.910701751708984,71.98027038574219,88.4437026977539,97.21138763427734,94.81265258789062,115.1993408203125,111.51903533935547,130.58291625976562,124.89595794677734,101.63939666748047,104.15946960449219,103.80414581298828,108.34473419189453,115.45160675048828,93.00678253173828,89.54522705078125,88.9288558959961,73.20059204101562,70.87338256835938,0.104958277,59.61164106,23.83181908,0.8,0.044384157,104.9790522,48.633703,0.63,15.032562255859375,15.032501220703125,15.032012939453125,15.03155517578125,15.03167724609375,15.0322265625,15.03302001953125,15.03765869140625,15.0361328125,15.0380859375,15.037689208984375,15.0391845703125,15.036773681640625,15.036895751953125,15.040313720703125,15.039398193359375,15.03741455078125,15.036376953125,15.03570556640625,15.037384033203125,15.036865234375,15.03680419921875,15.03521728515625,15.032745361328125,37.90519332885742,26.412137985229492,29.8354434967041,40.20632553100586,35.75762176513672,30.781627655029297,62.15270233154297,56.44434356689453,86.20049285888672,65.81694793701172,118.21112823486328,95.21160125732422,176.9219970703125,156.18667602539062,65.1573486328125,76.19002532958984,90.6895751953125,112.59942626953125,141.0625,66.94026947021484,63.705909729003906,62.88166046142578,46.18817901611328,62.58493423461914,1,449763.19157938147
